ID,y_hat
17566,0.21568627450980393
5150,0.13725490196078433
12862,0.3137254901960784
10927,0.11764705882352941
19046,0.2549019607843137
3973,0.11764705882352941
23124,0.0196078431372549
24886,0.0784313725490196
19901,0.21568627450980393
8326,0.43137254901960786
20336,0.21568627450980393
9836,0.2549019607843137
20441,0.09803921568627451
23287,0.0196078431372549
386,0.0784313725490196
29325,0.0784313725490196
23147,0.0784313725490196
14140,0.058823529411764705
17552,0.0392156862745098
22551,0.0392156862745098
16064,0.2549019607843137
19357,0.7647058823529411
20634,0.7450980392156863
1838,0.0
3977,0.0784313725490196
2712,0.19607843137254902
12440,0.0196078431372549
15191,0.7254901960784313
22096,0.17647058823529413
24930,0.13725490196078433
16661,0.5882352941176471
22002,0.09803921568627451
28661,0.1568627450980392
19657,0.09803921568627451
10122,0.058823529411764705
4767,0.6078431372549019
7893,0.0196078431372549
1446,0.6274509803921569
12698,0.19607843137254902
3582,0.09803921568627451
2457,0.0784313725490196
13234,0.6470588235294118
9474,0.09803921568627451
28277,0.3333333333333333
7203,0.058823529411764705
7606,0.09803921568627451
13464,0.09803921568627451
19051,0.21568627450980393
15960,0.09803921568627451
4831,0.058823529411764705
13496,0.5294117647058824
8104,0.17647058823529413
28746,0.058823529411764705
27100,0.7843137254901961
3625,0.0
16683,0.37254901960784315
7270,0.47058823529411764
13956,0.09803921568627451
12004,0.5490196078431373
23111,0.3137254901960784
13775,0.11764705882352941
10802,0.09803921568627451
5182,0.1568627450980392
6040,0.0392156862745098
12719,0.19607843137254902
13270,0.1568627450980392
8557,0.0196078431372549
2229,0.13725490196078433
18902,0.0392156862745098
3143,0.803921568627451
14819,0.29411764705882354
604,0.39215686274509803
16645,0.1568627450980392
17730,0.09803921568627451
7032,0.21568627450980393
17454,0.21568627450980393
7726,0.0392156862745098
6218,0.5686274509803921
10203,0.17647058823529413
8788,0.21568627450980393
21265,0.0
28559,0.8235294117647058
25450,0.29411764705882354
11995,0.21568627450980393
22593,0.1568627450980392
23517,0.058823529411764705
8048,0.0784313725490196
16056,0.2549019607843137
3888,0.13725490196078433
25490,0.5882352941176471
13290,0.0
21730,0.058823529411764705
23169,0.35294117647058826
5623,0.09803921568627451
20802,0.0196078431372549
21279,0.2549019607843137
17505,0.09803921568627451
374,0.6078431372549019
8634,0.5882352941176471
13190,0.6274509803921569
16596,0.0
24772,0.7450980392156863
23905,0.5490196078431373
2205,0.0196078431372549
21343,0.7450980392156863
13164,0.1568627450980392
13001,0.058823529411764705
4691,0.3137254901960784
26300,0.09803921568627451
14267,0.6078431372549019
23941,0.13725490196078433
268,0.19607843137254902
20548,0.0196078431372549
13094,0.17647058823529413
10192,0.8235294117647058
18702,0.23529411764705882
18075,0.35294117647058826
4909,0.17647058823529413
6615,0.19607843137254902
18421,0.19607843137254902
4278,0.7843137254901961
11811,0.0784313725490196
17756,0.27450980392156865
27953,0.11764705882352941
2592,0.3137254901960784
3852,0.17647058823529413
3599,0.0784313725490196
25873,0.11764705882352941
13440,0.21568627450980393
39,0.27450980392156865
11489,0.0
16362,0.058823529411764705
17643,0.27450980392156865
11532,0.19607843137254902
22637,0.09803921568627451
5530,0.09803921568627451
16585,0.47058823529411764
10419,0.11764705882352941
1248,0.19607843137254902
25700,0.09803921568627451
22609,0.19607843137254902
15247,0.0784313725490196
4202,0.09803921568627451
14195,0.27450980392156865
10248,0.0784313725490196
13822,0.0392156862745098
13134,0.5490196078431373
12156,0.11764705882352941
16647,0.0784313725490196
7753,0.0392156862745098
20605,0.17647058823529413
7872,0.0196078431372549
19497,0.3333333333333333
29639,0.09803921568627451
19586,0.35294117647058826
3023,0.17647058823529413
14196,0.17647058823529413
26191,0.23529411764705882
5404,0.0196078431372549
10961,0.21568627450980393
25615,0.13725490196078433
23427,0.0784313725490196
2268,0.13725490196078433
17424,0.0784313725490196
3083,0.7058823529411765
18074,0.09803921568627451
9996,0.0784313725490196
23931,0.1568627450980392
14709,0.27450980392156865
125,0.17647058823529413
11624,0.13725490196078433
26995,0.19607843137254902
9260,0.1568627450980392
27234,0.0196078431372549
4610,0.29411764705882354
10014,0.21568627450980393
8650,0.5490196078431373
3475,0.0784313725490196
14808,0.29411764705882354
6007,0.21568627450980393
25630,0.2549019607843137
11599,0.7843137254901961
22348,0.0
13120,0.0392156862745098
2771,0.3137254901960784
11027,0.1568627450980392
13292,0.09803921568627451
15010,0.21568627450980393
18651,0.09803921568627451
2912,0.11764705882352941
27833,0.09803921568627451
423,0.3333333333333333
8684,0.09803921568627451
1715,0.1568627450980392
2748,0.0784313725490196
25844,0.0392156862745098
3547,0.5882352941176471
8090,0.0784313725490196
7247,0.09803921568627451
24631,0.058823529411764705
16649,0.13725490196078433
8366,0.5686274509803921
851,0.21568627450980393
20318,0.6274509803921569
28832,0.2549019607843137
9325,0.11764705882352941
28355,0.0196078431372549
23063,0.11764705882352941
2820,0.27450980392156865
14073,0.6862745098039216
24123,0.0392156862745098
18827,0.21568627450980393
6314,0.0392156862745098
19585,0.5882352941176471
4961,0.058823529411764705
2812,0.1568627450980392
9182,0.0196078431372549
12553,0.058823529411764705
27367,0.17647058823529413
29337,0.0392156862745098
20529,0.1568627450980392
16882,0.7450980392156863
24947,0.11764705882352941
25465,0.0784313725490196
16721,0.1568627450980392
4604,0.11764705882352941
4649,0.8627450980392157
23216,0.0784313725490196
24995,0.7843137254901961
11858,0.5098039215686274
14906,0.17647058823529413
7737,0.27450980392156865
3082,0.19607843137254902
3805,0.49019607843137253
26540,0.8431372549019608
21209,0.13725490196078433
1563,0.29411764705882354
6966,0.09803921568627451
22130,0.09803921568627451
6535,0.21568627450980393
3434,0.0392156862745098
12445,0.11764705882352941
10000,0.13725490196078433
841,0.11764705882352941
731,0.0784313725490196
13273,0.23529411764705882
23060,0.0196078431372549
7729,0.3137254901960784
22600,0.13725490196078433
16545,0.09803921568627451
25587,0.47058823529411764
2991,0.23529411764705882
27929,0.11764705882352941
29317,0.2549019607843137
21156,0.17647058823529413
15270,0.5686274509803921
6441,0.21568627450980393
19561,0.13725490196078433
2495,0.0784313725490196
13271,0.19607843137254902
2889,0.7647058823529411
8583,0.13725490196078433
29273,0.35294117647058826
11226,0.09803921568627451
13970,0.1568627450980392
16342,0.6274509803921569
23728,0.21568627450980393
23212,0.0392156862745098
21005,0.0784313725490196
26003,0.6666666666666666
19411,0.058823529411764705
18365,0.058823529411764705
3692,0.0784313725490196
16399,0.2549019607843137
17755,0.058823529411764705
2260,0.058823529411764705
27303,0.0784313725490196
8011,0.6470588235294118
27178,0.0392156862745098
26289,0.5098039215686274
13528,0.0392156862745098
23626,0.0784313725490196
24974,0.0784313725490196
5127,0.6274509803921569
10823,0.19607843137254902
3663,0.21568627450980393
2963,0.13725490196078433
25413,0.7254901960784313
7605,0.7647058823529411
12987,0.0392156862745098
12994,0.19607843137254902
10886,0.11764705882352941
9753,0.058823529411764705
27406,0.2549019607843137
11146,0.13725490196078433
17343,0.0392156862745098
23218,0.19607843137254902
4370,0.6862745098039216
22756,0.803921568627451
9946,0.29411764705882354
25459,0.5882352941176471
14597,0.17647058823529413
22970,0.0784313725490196
19052,0.17647058823529413
20045,0.11764705882352941
773,0.0784313725490196
16634,0.13725490196078433
417,0.13725490196078433
1816,0.17647058823529413
23812,0.17647058823529413
28510,0.19607843137254902
2101,0.19607843137254902
24345,0.7254901960784313
19232,0.09803921568627451
14439,0.13725490196078433
18999,0.21568627450980393
18685,0.09803921568627451
8020,0.23529411764705882
16816,0.6274509803921569
18284,0.23529411764705882
12652,0.2549019607843137
2302,0.13725490196078433
11100,0.5490196078431373
4203,0.17647058823529413
8824,0.19607843137254902
11529,0.058823529411764705
8268,0.11764705882352941
6794,0.7058823529411765
7535,0.6274509803921569
8369,0.5686274509803921
16450,0.1568627450980392
20112,0.09803921568627451
19091,0.17647058823529413
20392,0.17647058823529413
18864,0.2549019607843137
18500,0.09803921568627451
6182,0.09803921568627451
17789,0.3137254901960784
10022,0.17647058823529413
12670,0.27450980392156865
195,0.37254901960784315
29264,0.11764705882352941
14325,0.13725490196078433
27774,0.7450980392156863
18501,0.13725490196078433
4010,0.0196078431372549
3128,0.1568627450980392
19725,0.0196078431372549
28895,0.803921568627451
12195,0.3333333333333333
8499,0.19607843137254902
5259,0.6666666666666666
11509,0.11764705882352941
11435,0.5882352941176471
12305,0.13725490196078433
19568,0.21568627450980393
13765,0.09803921568627451
27862,0.1568627450980392
7695,0.0784313725490196
6567,0.09803921568627451
17928,0.0784313725490196
21059,0.27450980392156865
4821,0.0784313725490196
20593,0.13725490196078433
11229,0.058823529411764705
26231,0.19607843137254902
4036,0.0784313725490196
21953,0.09803921568627451
7277,0.29411764705882354
20554,0.17647058823529413
20276,0.0784313725490196
3517,0.39215686274509803
13475,0.09803921568627451
20077,0.11764705882352941
10921,0.35294117647058826
12839,0.7647058823529411
19073,0.4117647058823529
3844,0.058823529411764705
18039,0.11764705882352941
9682,0.21568627450980393
17400,0.13725490196078433
21312,0.17647058823529413
14416,0.17647058823529413
459,0.5490196078431373
5832,0.11764705882352941
11596,0.11764705882352941
8283,0.09803921568627451
20012,0.058823529411764705
17724,0.1568627450980392
25035,0.09803921568627451
900,0.27450980392156865
2926,0.3137254901960784
15676,0.5686274509803921
6381,0.37254901960784315
19922,0.3137254901960784
14652,0.0784313725490196
24415,0.058823529411764705
19332,0.09803921568627451
18668,0.09803921568627451
7656,0.3333333333333333
7094,0.1568627450980392
9356,0.11764705882352941
27900,0.0196078431372549
3107,0.09803921568627451
25201,0.17647058823529413
12999,0.0392156862745098
20044,0.11764705882352941
24327,0.13725490196078433
29863,0.058823529411764705
7056,0.0196078431372549
11598,0.21568627450980393
17878,0.17647058823529413
19866,0.23529411764705882
12168,0.3137254901960784
19153,0.4117647058823529
2794,0.23529411764705882
22537,0.23529411764705882
21053,0.0784313725490196
23591,0.09803921568627451
26508,0.0784313725490196
23604,0.3137254901960784
17618,0.19607843137254902
19574,0.21568627450980393
19084,0.0784313725490196
5245,0.0196078431372549
19235,0.0784313725490196
23355,0.058823529411764705
6539,0.0784313725490196
10600,0.058823529411764705
17209,0.058823529411764705
1011,0.19607843137254902
8487,0.0392156862745098
22396,0.1568627450980392
20976,0.4117647058823529
17800,0.0784313725490196
29133,0.13725490196078433
11638,0.0196078431372549
25368,0.0196078431372549
21631,0.3333333333333333
28588,0.5882352941176471
21770,0.45098039215686275
24430,0.0196078431372549
14820,0.23529411764705882
25036,0.0784313725490196
24333,0.17647058823529413
7089,0.5686274509803921
23407,0.35294117647058826
11051,0.11764705882352941
8049,0.058823529411764705
19606,0.09803921568627451
10099,0.13725490196078433
14224,0.21568627450980393
12035,0.5882352941176471
8977,0.0196078431372549
15910,0.1568627450980392
14055,0.0784313725490196
23957,0.17647058823529413
2422,0.27450980392156865
17598,0.058823529411764705
28982,0.19607843137254902
18291,0.7647058823529411
29968,0.0196078431372549
16962,0.1568627450980392
25186,0.1568627450980392
16948,0.17647058823529413
1163,0.11764705882352941
18180,0.19607843137254902
25412,0.11764705882352941
24706,0.058823529411764705
6944,0.0784313725490196
16687,0.21568627450980393
26387,0.23529411764705882
10932,0.0784313725490196
18310,0.23529411764705882
14316,0.43137254901960786
1133,0.058823529411764705
24792,0.0784313725490196
13284,0.058823529411764705
19322,0.0784313725490196
20278,0.19607843137254902
24089,0.0784313725490196
4138,0.09803921568627451
14168,0.0784313725490196
26517,0.0392156862745098
14291,0.13725490196078433
10244,0.3137254901960784
13794,0.35294117647058826
22745,0.5490196078431373
2971,0.3333333333333333
6073,0.0392156862745098
26697,0.21568627450980393
7740,0.0392156862745098
5983,0.3333333333333333
23598,0.0392156862745098
16754,0.0
3324,0.1568627450980392
7846,0.7254901960784313
3074,0.09803921568627451
10038,0.058823529411764705
1827,0.6862745098039216
5228,0.0196078431372549
22867,0.09803921568627451
1939,0.058823529411764705
27453,0.27450980392156865
15710,0.6274509803921569
25388,0.17647058823529413
25131,0.09803921568627451
26725,0.11764705882352941
3743,0.13725490196078433
23965,0.7058823529411765
23243,0.13725490196078433
16156,0.1568627450980392
11905,0.7254901960784313
6886,0.09803921568627451
11065,0.45098039215686275
15431,0.3333333333333333
13436,0.7058823529411765
9798,0.0392156862745098
19164,0.09803921568627451
8500,0.13725490196078433
11893,0.6862745098039216
15725,0.058823529411764705
27017,0.1568627450980392
715,0.0784313725490196
29299,0.09803921568627451
3873,0.21568627450980393
7885,0.3333333333333333
18163,0.0784313725490196
16185,0.0784313725490196
26739,0.17647058823529413
29244,0.09803921568627451
5350,0.6078431372549019
24233,0.09803921568627451
4155,0.0392156862745098
10669,0.17647058823529413
24913,0.0784313725490196
7491,0.17647058823529413
21700,0.4117647058823529
14744,0.7843137254901961
211,0.17647058823529413
11882,0.3333333333333333
4569,0.09803921568627451
9334,0.0784313725490196
23349,0.4117647058823529
8952,0.0196078431372549
22253,0.09803921568627451
13192,0.058823529411764705
19619,0.0196078431372549
25360,0.19607843137254902
10687,0.1568627450980392
9157,0.17647058823529413
1734,0.11764705882352941
22990,0.13725490196078433
19986,0.058823529411764705
25628,0.29411764705882354
19714,0.0196078431372549
11654,0.21568627450980393
14143,0.058823529411764705
24219,0.21568627450980393
25633,0.11764705882352941
27212,0.13725490196078433
25597,0.0784313725490196
6959,0.0392156862745098
27140,0.13725490196078433
29226,0.09803921568627451
19699,0.39215686274509803
3356,0.17647058823529413
14984,0.09803921568627451
7829,0.4117647058823529
8618,0.21568627450980393
14677,0.11764705882352941
4306,0.11764705882352941
23477,0.11764705882352941
11136,0.2549019607843137
5905,0.0392156862745098
10797,0.21568627450980393
13280,0.19607843137254902
9849,0.5686274509803921
7797,0.5882352941176471
15697,0.43137254901960786
1721,0.13725490196078433
1332,0.09803921568627451
22237,0.7647058823529411
28057,0.13725490196078433
18335,0.0784313725490196
2152,0.058823529411764705
23741,0.3333333333333333
27524,0.47058823529411764
14377,0.8431372549019608
14393,0.7450980392156863
18362,0.13725490196078433
27329,0.0784313725490196
11622,0.058823529411764705
2947,0.11764705882352941
4412,0.0784313725490196
1540,0.1568627450980392
6869,0.7254901960784313
14591,0.5294117647058824
27599,0.058823529411764705
1685,0.1568627450980392
4733,0.4117647058823529
24387,0.5686274509803921
3646,0.23529411764705882
19211,0.09803921568627451
926,0.4117647058823529
23543,0.19607843137254902
10958,0.17647058823529413
9058,0.0392156862745098
7957,0.21568627450980393
4086,0.21568627450980393
12745,0.6078431372549019
21232,0.3333333333333333
10363,0.0784313725490196
17307,0.19607843137254902
26232,0.5098039215686274
19719,0.23529411764705882
16212,0.27450980392156865
11365,0.3137254901960784
12528,0.0392156862745098
14453,0.45098039215686275
8646,0.09803921568627451
24162,0.058823529411764705
27018,0.0392156862745098
27211,0.13725490196078433
18563,0.0784313725490196
7802,0.09803921568627451
25667,0.058823529411764705
7906,0.23529411764705882
15767,0.29411764705882354
17983,0.0196078431372549
26482,0.13725490196078433
6807,0.13725490196078433
7705,0.17647058823529413
2864,0.17647058823529413
3935,0.0392156862745098
25664,0.8235294117647058
13511,0.21568627450980393
21673,0.7254901960784313
989,0.058823529411764705
15712,0.0196078431372549
10819,0.2549019607843137
3714,0.0
21126,0.09803921568627451
27539,0.1568627450980392
27435,0.17647058823529413
15079,0.35294117647058826
11295,0.6470588235294118
8895,0.37254901960784315
16131,0.13725490196078433
19897,0.17647058823529413
27994,0.3137254901960784
24259,0.09803921568627451
2354,0.6274509803921569
1449,0.0392156862745098
20916,0.0392156862745098
12919,0.3137254901960784
620,0.058823529411764705
919,0.09803921568627451
22158,0.13725490196078433
4143,0.058823529411764705
29929,0.09803921568627451
12127,0.058823529411764705
24660,0.47058823529411764
866,0.1568627450980392
8798,0.11764705882352941
21786,0.45098039215686275
22108,0.2549019607843137
21412,0.2549019607843137
12235,0.0
12729,0.0196078431372549
11494,0.058823529411764705
10051,0.7254901960784313
24166,0.0
274,0.0392156862745098
18313,0.1568627450980392
14407,0.49019607843137253
18492,0.11764705882352941
24979,0.1568627450980392
1873,0.19607843137254902
2891,0.0392156862745098
22767,0.09803921568627451
783,0.17647058823529413
18070,0.11764705882352941
13908,0.0392156862745098
19664,0.0392156862745098
17836,0.6470588235294118
28788,0.13725490196078433
7305,0.2549019607843137
11681,0.7647058823529411
262,0.0784313725490196
18043,0.0196078431372549
21738,0.09803921568627451
13832,0.09803921568627451
5186,0.17647058823529413
25839,0.0392156862745098
418,0.1568627450980392
26109,0.23529411764705882
26613,0.23529411764705882
11443,0.0392156862745098
5631,0.29411764705882354
9490,0.23529411764705882
5891,0.27450980392156865
9337,0.058823529411764705
1565,0.13725490196078433
11789,0.09803921568627451
8081,0.19607843137254902
22547,0.6470588235294118
27161,0.21568627450980393
5092,0.0
8582,0.43137254901960786
16541,0.0784313725490196
20609,0.09803921568627451
29025,0.6274509803921569
9417,0.6862745098039216
28622,0.1568627450980392
6309,0.11764705882352941
7912,0.13725490196078433
14742,0.09803921568627451
15509,0.13725490196078433
5848,0.19607843137254902
2039,0.0392156862745098
1735,0.7058823529411765
11527,0.17647058823529413
14254,0.2549019607843137
9089,0.1568627450980392
17717,0.1568627450980392
23843,0.5294117647058824
580,0.27450980392156865
13021,0.3333333333333333
29024,0.1568627450980392
7182,0.17647058823529413
14465,0.058823529411764705
17145,0.23529411764705882
3626,0.27450980392156865
10716,0.23529411764705882
19740,0.17647058823529413
5543,0.2549019607843137
20132,0.23529411764705882
5610,0.09803921568627451
9343,0.17647058823529413
12175,0.11764705882352941
1398,0.2549019607843137
11251,0.13725490196078433
9584,0.39215686274509803
15287,0.6274509803921569
8471,0.17647058823529413
6348,0.8823529411764706
9136,0.1568627450980392
17109,0.19607843137254902
26456,0.19607843137254902
9034,0.19607843137254902
1841,0.058823529411764705
14645,0.11764705882352941
3496,0.11764705882352941
4182,0.19607843137254902
12795,0.1568627450980392
1301,0.7254901960784313
29879,0.1568627450980392
1081,0.1568627450980392
3645,0.17647058823529413
7363,0.13725490196078433
7549,0.3137254901960784
29544,0.13725490196078433
3024,0.0392156862745098
1763,0.13725490196078433
22618,0.09803921568627451
28303,0.19607843137254902
23583,0.1568627450980392
24618,0.7843137254901961
11662,0.09803921568627451
11924,0.19607843137254902
10399,0.7254901960784313
175,0.1568627450980392
7738,0.09803921568627451
19692,0.09803921568627451
17287,0.19607843137254902
27835,0.7058823529411765
17490,0.23529411764705882
21885,0.058823529411764705
1790,0.0784313725490196
22350,0.0392156862745098
20846,0.19607843137254902
6985,0.0784313725490196
28241,0.3333333333333333
3917,0.1568627450980392
13170,0.3333333333333333
11724,0.17647058823529413
28908,0.19607843137254902
3808,0.1568627450980392
5447,0.058823529411764705
4823,0.0392156862745098
1967,0.0392156862745098
10914,0.058823529411764705
22302,0.23529411764705882
7698,0.19607843137254902
13144,0.13725490196078433
27174,0.19607843137254902
16146,0.1568627450980392
26424,0.5490196078431373
20225,0.21568627450980393
8700,0.6274509803921569
21304,0.09803921568627451
20319,0.13725490196078433
20146,0.09803921568627451
105,0.0
1998,0.3333333333333333
2132,0.21568627450980393
16012,0.5098039215686274
9684,0.0392156862745098
25584,0.17647058823529413
5582,0.4117647058823529
5221,0.6078431372549019
25634,0.058823529411764705
19433,0.21568627450980393
7648,0.19607843137254902
26080,0.7058823529411765
12437,0.2549019607843137
29927,0.058823529411764705
6721,0.19607843137254902
22953,0.058823529411764705
1358,0.35294117647058826
10007,0.11764705882352941
13918,0.2549019607843137
19906,0.3333333333333333
25617,0.11764705882352941
16977,0.09803921568627451
19608,0.11764705882352941
21776,0.0196078431372549
26392,0.19607843137254902
26417,0.058823529411764705
1194,0.0784313725490196
25257,0.21568627450980393
22412,0.0784313725490196
19323,0.11764705882352941
617,0.19607843137254902
22940,0.0392156862745098
29016,0.17647058823529413
1112,0.058823529411764705
4365,0.6470588235294118
3330,0.09803921568627451
22979,0.19607843137254902
13091,0.19607843137254902
6712,0.29411764705882354
6644,0.09803921568627451
15092,0.058823529411764705
23084,0.803921568627451
15653,0.6274509803921569
13793,0.17647058823529413
11198,0.5294117647058824
18108,0.19607843137254902
27825,0.13725490196078433
9035,0.13725490196078433
8313,0.1568627450980392
6215,0.0196078431372549
17483,0.0784313725490196
28468,0.23529411764705882
